REGLONE                  ;200 G/L DIBROMETO DE;4062;GO        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;24,3
REGLONE                  ;200 G/L DIBROMETO DE;4062;MA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;25,0
REGLONE                  ;200 G/L DIBROMETO DE;4062;MS        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;33,96
REGLONE                  ;200 G/L DIBROMETO DE;4062;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;27,35
REGLONE                  ;200 G/L DIBROMETO DE;4062;PR        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;24,97
REGLONE                  ;200 G/L DIBROMETO DE;4062;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;23,88
REGLONE                  ;200 G/L DIBROMETO DE;4062;SP        ;SUDESTE        ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;22,0
REGLONE                  ;200 G/L DIBROMETO DE;4062;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;25,0
REGLONE                  ;200 G/L DIBROMETO DE;4062;GO        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;21,4
REGLONE                  ;200 G/L DIBROMETO DE;4062;MA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;39,0
REGLONE                  ;200 G/L DIBROMETO DE;4062;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;23,0
REGLONE                  ;200 G/L DIBROMETO DE;4062;MS        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;25,61
REGLONE                  ;200 G/L DIBROMETO DE;4062;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;28,24
REGLONE                  ;200 G/L DIBROMETO DE;4062;PR        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;27,99
REGLONE                  ;200 G/L DIBROMETO DE;4062;SP        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;23,29
REMO DE MADEIRA          ;NÃO INFORMADO       ;12375;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;50,25
REMO DE MADEIRA          ;NÃO INFORMADO       ;12375;AM        ;NORTE          ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;100,0
RESERVATORIO             ;60 METROS           ;15021;AL        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;1350,0
RESERVATORIO             ;60 METROS           ;15021;AL        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;1350,0
RESERVATORIO DE TACA     ;20000 L             ;15179;SC        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;11500,0
RESERVATORIO DE TACA     ;10000 LITROS        ;14658;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;38500,0
RETIRADA DE RAMAS E VARAS;NÃO INFORMADO       ;15000;PE        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;2,4
RIDOMIL                  ;GOLD MZ 40 + 640 G/K;4016;RS        ;SUL            ;2025;8;PREÇO PAGO PELO PRODUTOR                                    ;139,17
RIDOMIL                  ;GOLD MZ 40 + 640 G/K;4016;RS        ;SUL            ;2025;8;PREÇO PAGO PELO PRODUTOR                                    ;140,5
RIDOMIL                  ;GOLD MZ 40 + 640 G/K;4016;AL        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;273,0
RIDOMIL                  ;GOLD MZ 40 + 640 G/K;4016;RJ        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;156,23
RIDOMIL                  ;GOLD MZ 40 + 640 G/K;4016;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;147,25
RIDOMIL                  ;GOLD MZ 40 + 640 G/K;4016;AL        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;273,0
RIDOMIL                  ;GOLD MZ 40 + 640 G/K;4016;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;300,0
RIMON                    ;SUPRA 100 G/L NOVALU;10779;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;125,0
RIMON                    ;NÃO INFORMADO       ;7121;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;125,0
RIMON                    ;SUPRA 100 G/L NOVALU;10779;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;125,0
RIMON                    ;SUPRA 100 G/L NOVALU;10779;RS        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;125,0
RISCADOR                 ;NÃO INFORMADO       ;13121;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;4500,0
RISCADOR                 ;NÃO INFORMADO       ;13121;GO        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;5000,0
RISCADOR PARA SANGRIA    ;NÃO INFORMADO       ;13161;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;57,0
RISCADOR PARA SANGRIA    ;NÃO INFORMADO       ;13161;GO        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;28,0
RIZOTEC                  ;NEMATICIDA BIOLÓGICO;15270;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;494,0
ROCADEIRA                ;NÃO INFORMADO       ;5834;RS        ;SUL            ;2025;8;PREÇO PAGO PELO PRODUTOR                                    ;10633,33
ROCADEIRA                ;1,4 M KAMAQ         ;10039;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;10550,0
ROCADEIRA                ;NÃO INFORMADO       ;5834;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;23567,0
ROCADEIRA                ;1,8 M DE ARRASTO    ;8570;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;17600,0
ROCADEIRA                ;NÃO INFORMADO       ;5834;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;17000,0
ROCADEIRA                ;KAMAQ KD 132        ;8385;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;17500,0
ROCADEIRA                ;1,5 M KAMAQ         ;14430;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;15950,0
ROCADEIRA                ;HIDRÁULICA SÃO JOSÉ ;14444;RS        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;14431,75
ROCADEIRA                ;1 M                 ;15175;SC        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;15304,88
ROCADEIRA                ;BALDAN              ;14399;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;28550,11
ROCADEIRA                ;KAMAQ KD 132        ;8385;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;19054,17
ROCADEIRA                ;1,4 M KAMAQ         ;10039;SP        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;19500,0
ROCADEIRA                ;2 METROS BALDAN     ;14654;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;20000,0
ROCADEIRA                ;NÃO INFORMADO       ;5834;SP        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;14000,0
ROCADEIRA MANUAL         ;STIHL FS 200        ;15337;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;3500,0
ROCADEIRA MANUAL         ;STIHL FS 220        ;13369;RS        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;3623,88
ROCAGEM MECANICA S/ ENCAR;NÃO INFORMADO       ;10332;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ROCAGEM S/ ENCARGOS      ;NÃO INFORMADO       ;9719;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ROCAGEM S/ ENCARGOS      ;NÃO INFORMADO       ;9719;RS        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
RODAO                    ;NÃO INFORMADO       ;10644;SC        ;SUL            ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;18000,0
RODO                     ;NÃO INFORMADO       ;5548;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;30,0
RODO                     ;CACAU MADEIRA       ;12302;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;45,0
ROLO                     ;03 SEÇÕES COMPACTADO;4942;MA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;15500,0
ROLO                     ;COMPACTADOR AGRIMEC ;8475;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;95000,0
ROLO                     ;FACA, 4M            ;12210;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;47000,0
ROLO                     ;COMPACTADOR         ;4940;TO        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;175000,0
ROLO                     ;03 SEÇÕES COMPACTADO;4942;MA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;22000,0
ROLO                     ;COMPACTADOR AGRIMEC ;8475;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;95000,0
ROLO                     ;FACA, 4M            ;12210;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;47000,0
ROLO                     ;COMPACTADOR         ;4940;TO        ;NORTE          ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;165000,0
ROLO                     ;COMPACTADOR         ;4940;TO        ;NORTE          ;2026;2;PREÇO PAGO PELO PRODUTOR                                    ;165000,0
ROLO                     ;03 SEÇÕES COMPACTADO;4942;MA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;25000,0
ROLO                     ;COMPACTADOR AGRIMEC ;8475;RS        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;95000,0
ROLO                     ;COMPACTADOR         ;4940;TO        ;NORTE          ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;165000,0
ROLO CORRENTE            ;120 METROS          ;13405;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;210000,0
ROLO CORRENTE            ;DE DISCOS 100 METROS;12495;GO        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;155000,0
ROLO CORRENTE            ;NÃO INFORMADO       ;12060;MS        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;25000,0
ROLO CORRENTE            ;120 METROS          ;13405;BA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;210000,0
ROLO CORRENTE            ;DE DISCOS 100 METROS;12495;GO        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;150000,0
ROLO CORRENTE            ;NÃO INFORMADO       ;12060;MS        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;25000,0
ROLO CORRENTE            ;120 METROS          ;13405;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;210000,0
ROLO PLASTICO RMB        ;NÃO INFORMADO       ;13399;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;400,0
ROLO PLASTICO RMB        ;NÃO INFORMADO       ;13399;BA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;390,0
ROLO PLASTICO RMB        ;NÃO INFORMADO       ;13399;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;390,0
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;DF        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;28,0
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;GO        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;22,5
ROUNDUP                  ;WG 720 G/KG GLIFOSAT;4067;GO        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;38,0
ROUNDUP                  ;TRANSORB 648 G/L GLI;4066;GO        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;27,25
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;MA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;42,8
ROUNDUP                  ;WG 720 G/KG GLIFOSAT;4067;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;34,5
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;28,92
ROUNDUP                  ;WG 720 G/KG GLIFOSAT;4067;PI        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;25,0
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;PR        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;35,9
ROUNDUP                  ;WG 720 G/KG GLIFOSAT;4067;PR        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;36,95
ROUNDUP                  ;TRANSORB 648 G/L GLI;4066;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;26,5
ROUNDUP                  ;WG 720 G/KG GLIFOSAT;4067;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;29,0
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;21,2
ROUNDUP                  ;READY 480 G/L GLIFOS;7301;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;25,0
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;RS        ;SUL            ;2025;8;PREÇO PAGO PELO PRODUTOR                                    ;42,32
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;AL        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;27,14
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;25,34
ROUNDUP                  ;TRANSORB 648 G/L GLI;4066;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;23,3
ROUNDUP                  ;HERBICIDA GLIFOSATO ;14211;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;30,65
ROUNDUP                  ;READY 480 G/L GLIFOS;7301;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;30,67
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;24,44
ROUNDUP                  ;NÃO INFORMADO       ;5639;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;25,22
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;43,43
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;25,0
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;85,25
ROUNDUP                  ;ORIGINAL 480 G/L GLI;4065;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;56,5
ROUNDUP                  ;NÃO INFORMADO       ;5639;MG        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;30,0
